price,zestimate,livingArea,lotAreaValue,zpid,rentZestimate,bedrooms,propertyType,address,zipcode,city,dateSold,pricePerFt
2000000,2324500,10499,7187,152881346,5666,6,SINGLE_FAMILY,"121 I St, Fremont, CA 94536",94536,Fremont,2022-02-17,190.49
2000000,,89122,0.88698347107438,241575040,3899,99,SINGLE_FAMILY,"44960 Warm Springs Blvd, Fremont, CA 94539",94539,Fremont,2022-05-26,22.44
2000000,2708200,2600,0.29097796143251,318984282,6898,5,SINGLE_FAMILY,"348 Bryant Ct, Fremont, CA 94539",94539,Fremont,2020-11-18,769.23
1999000,2624300,2854,0.28698347107438,25034258,6571,5,SINGLE_FAMILY,"42321 Paich Ct, Fremont, CA 94539",94539,Fremont,2021-10-15,700.42
1990000,1961900,1700,6098.4,25022263,3999,3,SINGLE_FAMILY,"521 Emerson St, Fremont, CA 94539",94539,Fremont,2022-06-13,1170.59
1985000,2068000,2416,6969.6,25029839,5265,3,SINGLE_FAMILY,"48856 Chardonnay Ct, Fremont, CA 94539",94539,Fremont,2023-02-24,821.61
1985000,2483900,3600,6534,89034771,6321,5,SINGLE_FAMILY,"1063 Kraftile Rd, Fremont, CA 94536",94536,Fremont,2021-03-18,551.39
1982500,2184400,1720,6621,25032555,5519,4,SINGLE_FAMILY,"40617 Marino Way, Fremont, CA 94539",94539,Fremont,2021-09-02,1152.62
1980000,2102900,1708,6926,25013874,5332,3,SINGLE_FAMILY,"3330 Alder Ave, Fremont, CA 94536",94536,Fremont,2021-05-07,1159.25
1980000,2354800,1975,7840.8,25022116,5974,4,SINGLE_FAMILY,"916 San Martin Pl, Fremont, CA 94539",94539,Fremont,2022-12-29,1002.53
1980000,2272500,2232,6446,25022160,5858,5,SINGLE_FAMILY,"42459 Palm Ave, Fremont, CA 94539",94539,Fremont,2021-09-16,887.1
1980000,2252000,2071,5270,25024017,5767,4,SINGLE_FAMILY,"43826 Elimina Ct, Fremont, CA 94539",94539,Fremont,2021-06-18,956.06
1980000,2282000,2232,6098.4,25027937,5128,4,SINGLE_FAMILY,"235 Tonopah Dr, Fremont, CA 94539",94539,Fremont,2023-04-13,887.1
1980000,2016400,1603,7405.2,25051106,3900,3,SINGLE_FAMILY,"34654 Wells Ave, Fremont, CA 94555",94555,Fremont,2023-07-14,1235.18
1980000,2295800,2551,6076,2078267394,5772,3,SINGLE_FAMILY,"48509 Ursa Dr, Fremont, CA 94539",94539,Fremont,2021-01-14,776.17
1975000,1894600,1939,6534,25014107,4200,4,SINGLE_FAMILY,"38380 Burdette St, Fremont, CA 94536",94536,Fremont,2022-04-12,1018.57
1975000,1928200,1671,5418.864,25014304,3900,3,SINGLE_FAMILY,"35665 Chaplin Dr, Fremont, CA 94536",94536,Fremont,2022-05-20,1181.93
1975000,1994400,1877,6969.6,25026337,4428,4,SINGLE_FAMILY,"48208 Cottonwood St, Fremont, CA 94539",94539,Fremont,2023-08-24,1052.21
1975000,1901600,2120,7840.8,25051614,4363,4,SINGLE_FAMILY,"3668 Ferry Ln, Fremont, CA 94555",94555,Fremont,2022-04-04,931.6
1974375,2267300,1863,6534,25022190,5774,4,SINGLE_FAMILY,"1248 Vuelta Olivos, Fremont, CA 94539",94539,Fremont,2021-12-29,1059.78
1973000,2222000,1869,7457,25022033,5558,4,SINGLE_FAMILY,"1595 Vernal Ave, Fremont, CA 94539",94539,Fremont,2021-04-19,1055.64
1972000,2201700,1919,6795,25032311,5601,3,SINGLE_FAMILY,"40825 Mino Way, Fremont, CA 94539",94539,Fremont,2021-07-13,1027.62
1970000,1921900,2055,9147.6,25008337,4329,4,SINGLE_FAMILY,"38525 Kimbro St, Fremont, CA 94536",94536,Fremont,2022-05-18,958.64
1970000,1936400,1819,0.52,111408500,4099,3,SINGLE_FAMILY,"36025 Easterday Way, Fremont, CA 94536",94536,Fremont,2021-12-08,1083.01
1960000,2333500,2003,7936,25027237,5983,4,SINGLE_FAMILY,"45770 Cayuga Ct, Fremont, CA 94539",94539,Fremont,2021-01-26,978.53
1960000,2031700,2052,0.25,25032232,5192,4,SINGLE_FAMILY,"40971 Pajaro Dr, Fremont, CA 94539",94539,Fremont,2022-10-25,955.17
1960000,1875600,2010,2613.6,64966678,4408,4,SINGLE_FAMILY,"49179 Violet Ter, Fremont, CA 94539",94539,Fremont,2022-02-22,975.12
1959000,1992600,1502,8276.4,25021889,4028,3,SINGLE_FAMILY,"42163 Camino Santa Barbara, Fremont, CA 94539",94539,Fremont,2023-07-20,1304.26
1958888,1984100,1931,9147.6,25021745,4500,4,SINGLE_FAMILY,"41928 Corte Santa Barbara, Fremont, CA 94539",94539,Fremont,2023-07-21,1014.44
1957000,2114100,2000,9147,25007686,5377,3,SINGLE_FAMILY,"4661 Richmond Ave, Fremont, CA 94536",94536,Fremont,2021-08-27,978.5
1951000,1892600,2082,6098.4,25039519,4359,3,SINGLE_FAMILY,"42861 Lemonwood St, Fremont, CA 94538",94538,Fremont,2022-02-10,937.08
1950500,2020100,2097,8463.708,25023175,4650,4,SINGLE_FAMILY,"43335 Paseo Padre Pkwy, Fremont, CA 94539",94539,Fremont,2022-10-20,930.14
1950000,2006100,1635,9147.6,25007371,3963,4,SINGLE_FAMILY,"4953 Brophy Dr, Fremont, CA 94536",94536,Fremont,2023-05-22,1192.66
1950000,2227500,2600,5575,25007807,5643,4,SINGLE_FAMILY,"38270 Glenmoor Dr, Fremont, CA 94536",94536,Fremont,2021-07-12,750.0
1950000,1922500,2600,7492.32,25012971,5028,5,SINGLE_FAMILY,"35630 Morley Pl, Fremont, CA 94536",94536,Fremont,2023-07-21,750.0
1950000,1938800,2049,6098.4,25025709,4600,5,SINGLE_FAMILY,"735 Shard Ct, Fremont, CA 94539",94539,Fremont,2022-03-18,951.68
1950000,1901700,1514,7840.8,25032197,4028,4,SINGLE_FAMILY,"40976 Pajaro Dr, Fremont, CA 94539",94539,Fremont,2022-02-25,1287.98
1950000,2202500,1862,6098.4,25032845,5604,6,SINGLE_FAMILY,"41413 Denise St, Fremont, CA 94539",94539,Fremont,2021-11-17,1047.26
1950000,1964400,1672,6534,25033474,4200,4,SINGLE_FAMILY,"41676 Joyce Ave, Fremont, CA 94539",94539,Fremont,2022-07-22,1166.27
1950000,2001800,1446,6969.6,25033480,3864,3,SINGLE_FAMILY,"41545 Higgins Way, Fremont, CA 94539",94539,Fremont,2022-06-16,1348.55
1950000,1860700,1779,6969.6,25047057,3999,3,SINGLE_FAMILY,"35250 Cornish Dr, Fremont, CA 94536",94536,Fremont,2022-03-22,1096.12
1950000,1862100,2380,4151,52975828,4564,4,SINGLE_FAMILY,"140 Black Mountain Cir, Fremont, CA 94536",94536,Fremont,2022-06-24,819.33
1950000,1901300,2029,2966.436,318985988,4504,3,SINGLE_FAMILY,"350 Phantom Falls Cmn, Fremont, CA 94539",94539,Fremont,2022-05-19,961.06
1948888,1899500,1902,6767,25040890,4400,5,SINGLE_FAMILY,"43604 Hopkins Ave, Fremont, CA 94538",94538,Fremont,2021-11-29,1024.65
1935000,2140800,1728,9975,25030414,5448,4,SINGLE_FAMILY,"105 Doe Ct, Fremont, CA 94539",94539,Fremont,2021-08-27,1119.79
1935000,2612900,1957,10323,25031432,6483,4,SINGLE_FAMILY,"40474 La Jolla Ct, Fremont, CA 94539",94539,Fremont,2021-02-04,988.76
1932000,1966400,2556,8712,25035444,5128,4,SINGLE_FAMILY,"40675 Wolcott Pl, Fremont, CA 94538",94538,Fremont,2023-07-17,755.87
1930000,2597300,2449,9347,25033419,6576,5,SINGLE_FAMILY,"41348 Whitecrest Ct, Fremont, CA 94539",94539,Fremont,2020-12-24,788.08
1928000,2132000,2917,7405,25019122,5384,5,SINGLE_FAMILY,"496 Woodward Dr, Fremont, CA 94536",94536,Fremont,2021-08-10,660.95
1925116,2003900,2278,6969.6,25015027,4718,4,SINGLE_FAMILY,"37836 Bishop Ct, Fremont, CA 94536",94536,Fremont,2023-01-18,845.09
1925000,2153400,1670,7100,25033479,5482,4,SINGLE_FAMILY,"41537 Higgins Way, Fremont, CA 94539",94539,Fremont,2021-06-25,1152.69
1925000,2047800,2400,1437,250133590,5226,4,SINGLE_FAMILY,"43033 Calle Esperanza, Fremont, CA 94539",94539,Fremont,2021-08-18,802.08
1921000,2193300,1877,7776,25032199,5558,4,SINGLE_FAMILY,"40990 Pajaro Dr, Fremont, CA 94539",94539,Fremont,2021-10-22,1023.44
1921000,2041400,2005,4356,25058172,5157,4,SINGLE_FAMILY,"5465 Midday Cmn, Fremont, CA 94555",94555,Fremont,2021-12-21,958.1
1920000,2138000,2173,5488,25014295,5446,4,SINGLE_FAMILY,"35626 Chaplin Dr, Fremont, CA 94536",94536,Fremont,2021-08-23,883.57
1920000,1920400,2166,6534,25018822,4590,4,SINGLE_FAMILY,"170 Espada Pl, Fremont, CA 94539",94539,Fremont,2023-10-11,886.43
1920000,1853400,1871,8276.4,25018979,4299,4,SINGLE_FAMILY,"400 Spence Ave, Fremont, CA 94536",94536,Fremont,2022-04-28,1026.19
1920000,1991400,1787,8712,25028117,4245,4,SINGLE_FAMILY,"48795 Taos Rd, Fremont, CA 94539",94539,Fremont,2023-03-10,1074.43
1920000,1978500,1728,8271,25029315,4319,4,SINGLE_FAMILY,"1491 Deschutes Pl, Fremont, CA 94539",94539,Fremont,2023-05-12,1111.11
1920000,2068200,2766,6098.4,25051547,5500,5,SINGLE_FAMILY,"33246 Falcon Dr, Fremont, CA 94555",94555,Fremont,2022-01-26,694.14
1920000,2170000,2052,6100,25052784,5487,4,SINGLE_FAMILY,"33467 Caliban Dr, Fremont, CA 94555",94555,Fremont,2021-09-17,935.67
1920000,1990700,2374,1742.4,163650979,4800,4,SINGLE_FAMILY,"43154 Calle Familia, Fremont, CA 94539",94539,Fremont,2023-03-30,808.76
1915000,1975400,1935,0.26,25007551,4113,3,SINGLE_FAMILY,"38165 Glenmoor Dr, Fremont, CA 94536",94536,Fremont,2023-04-28,989.66
1915000,2030200,1848,6534,25026225,5157,3,SINGLE_FAMILY,"48524 Ursa Dr, Fremont, CA 94539",94539,Fremont,2021-12-14,1036.26
1915000,1922700,1766,10500,25029425,4300,3,SINGLE_FAMILY,"45470 Sodaville Dr, Fremont, CA 94539",94539,Fremont,2022-07-15,1084.37
1915000,2104200,2102,3920.4,25059159,5387,4,SINGLE_FAMILY,"34132 Oneil Ter, Fremont, CA 94555",94555,Fremont,2021-10-28,911.04
1910000,1777600,1480,5701,25013775,3790,3,SINGLE_FAMILY,"36966 Reynolds Dr, Fremont, CA 94536",94536,Fremont,2022-04-18,1290.54
1910000,2078500,2669,5227,25015794,5262,5,SINGLE_FAMILY,"35336 Terra Cotta Cir, Fremont, CA 94536",94536,Fremont,2021-08-24,715.62
1910000,1980200,2166,6969.6,25018811,4590,4,SINGLE_FAMILY,"45 Queso Ct, Fremont, CA 94539",94539,Fremont,2023-03-31,881.81
1910000,1922900,1510,8276.4,25026025,3998,3,SINGLE_FAMILY,"48206 Hackberry St, Fremont, CA 94539",94539,Fremont,2022-01-20,1264.9
1910000,1928400,1474,8712,25050772,3634,4,SINGLE_FAMILY,"3331 Gloucester Pl, Fremont, CA 94555",94555,Fremont,2022-01-07,1295.79
1908000,2041500,2414,6577,25021035,5199,5,SINGLE_FAMILY,"36944 Nichols Ave, Fremont, CA 94536",94536,Fremont,2021-08-20,790.39
1908000,1834100,2504,5488,25044639,4770,4,SINGLE_FAMILY,"5136 Silver Reef Dr, Fremont, CA 94538",94538,Fremont,2022-01-25,761.98
1905000,2411300,2676,3998,163650568,6058,4,SINGLE_FAMILY,"217 Emory Ter, Fremont, CA 94539",94539,Fremont,2021-01-12,711.88
1904371,1819700,1605,7840.8,25008147,3800,3,SINGLE_FAMILY,"4371 Norris Rd, Fremont, CA 94536",94536,Fremont,2022-03-30,1186.52
1902000,1966300,1736,0.25,25051651,4170,3,SINGLE_FAMILY,"3648 Ferry Ln, Fremont, CA 94555",94555,Fremont,2021-07-02,1095.62
1902000,1953400,2102,0.32,25059068,4300,4,SINGLE_FAMILY,"5380 Shamrock Cmn, Fremont, CA 94555",94555,Fremont,2022-09-12,904.85
1901872,1977900,2029,4011.876,318985989,4507,3,SINGLE_FAMILY,"320 Phantom Falls Cmn, Fremont, CA 94539",94539,Fremont,2022-11-22,937.34
1901250,2177400,1539,9147.6,25033215,5435,4,SINGLE_FAMILY,"963 Plymouth Ave, Fremont, CA 94539",94539,Fremont,2021-10-27,1235.38
1901000,1919300,1740,10018.8,25004489,4200,4,SINGLE_FAMILY,"4226 Torres Ave, Fremont, CA 94536",94536,Fremont,2023-08-25,1092.53
3000000,2895900,2278,7840.8,25021929,7385,4,SINGLE_FAMILY,"41616 Marigold Dr, Fremont, CA 94539",94539,Fremont,2022-04-28,1316.94
3000000,3158000,3068,10680,25022941,8070,5,SINGLE_FAMILY,"43043 Via Moraga, Fremont, CA 94539",94539,Fremont,2021-10-26,977.84
3000000,2935600,2801,0.28298898071625,25023284,7457,4,SINGLE_FAMILY,"544 Alcalde Way, Fremont, CA 94539",94539,Fremont,2022-05-26,1071.05
3000000,3052100,2539,8276.4,25024619,7679,4,SINGLE_FAMILY,"44049 Laurel Canyon Way, Fremont, CA 94539",94539,Fremont,2023-07-19,1181.57
3000000,3006200,2588,7840.8,25041802,7599,4,SINGLE_FAMILY,"40712 Ondina Pl, Fremont, CA 94539",94539,Fremont,2022-07-11,1159.2
3000000,3057000,3397,0.30599173553719,339175298,7724,4,SINGLE_FAMILY,"195 Espada Pl, Fremont, CA 94539",94539,Fremont,2022-08-19,883.13
3000000,3086900,3466,9583.2,2062203146,7895,4,SINGLE_FAMILY,"215 Queso Pl, Fremont, CA 94539",94539,Fremont,2022-09-19,865.55
2990000,3296800,3596,0.31,25023774,8418,5,SINGLE_FAMILY,"43733 Greenhills Way, Fremont, CA 94539",94539,Fremont,2021-12-10,831.48
2970000,2836400,2718,6969.6,25025701,7245,4,SINGLE_FAMILY,"772 Shard Ct, Fremont, CA 94539",94539,Fremont,2022-03-17,1092.72
2965000,2980300,2649,0.25,25034105,7497,4,SINGLE_FAMILY,"248 Fisalia Ct, Fremont, CA 94539",94539,Fremont,2023-09-15,1119.29
2960000,2984100,3402,5227.2,124735877,7501,4,SINGLE_FAMILY,"33462 Bronco Loop, Fremont, CA 94555",94555,Fremont,2023-09-01,870.08
2950000,2938800,3023,0.29,25028368,7434,4,SINGLE_FAMILY,"1466 Tolteca Dr, Fremont, CA 94539",94539,Fremont,2022-06-29,975.85
2950000,2981100,2831,0.56,25028409,7535,4,SINGLE_FAMILY,"44309 Paiute Ct, Fremont, CA 94539",94539,Fremont,2021-11-12,1042.03
2950000,3856400,5456,8966,119590785,9862,6,SINGLE_FAMILY,"338 Harvard Cmn, Fremont, CA 94539",94539,Fremont,2021-01-28,540.69
2945000,2856000,3349,8477,249986657,7237,4,SINGLE_FAMILY,"2803 Washington Blvd, Fremont, CA 94539",94539,Fremont,2022-03-22,879.37
2940000,2814400,1986,9583.2,25033275,7197,4,SINGLE_FAMILY,"1223 Bedford St, Fremont, CA 94539",94539,Fremont,2022-04-08,1480.36
2925000,3477100,3981,0.28498622589532,25024750,8925,5,SINGLE_FAMILY,"323 Pilgrim Loop, Fremont, CA 94539",94539,Fremont,2021-03-22,734.74
2925000,,3019,0.25998622589532,25027388,8166,5,SINGLE_FAMILY,"570 Lower Vintners Cir, Fremont, CA 94539",94539,Fremont,2021-06-08,968.86
2920000,3086500,3440,0.38799357208448,25009231,7940,5,SINGLE_FAMILY,"38686 Drexel Ct, Fremont, CA 94536",94536,Fremont,2021-07-23,848.84
2920000,2983900,2661,6534,25023623,7518,4,SINGLE_FAMILY,"44232 Ibero Way, Fremont, CA 94539",94539,Fremont,2023-06-27,1097.33
2920000,2935900,3139,9147.6,25024179,7418,5,SINGLE_FAMILY,"44166 Boitano Dr, Fremont, CA 94539",94539,Fremont,2022-07-18,930.23
2915000,3011900,2738,9278,25023238,7750,4,SINGLE_FAMILY,"43717 Excelso Dr, Fremont, CA 94539",94539,Fremont,2021-09-10,1064.65
2910000,2972600,2638,6141,25023810,7488,5,SINGLE_FAMILY,"43936 Rosemere Dr, Fremont, CA 94539",94539,Fremont,2023-06-29,1103.11
2910000,2967800,2599,7840.8,25033842,7472,4,SINGLE_FAMILY,"40378 Loro Pl, Fremont, CA 94539",94539,Fremont,2023-07-07,1119.66
2900000,3009300,2822,10454.4,25023299,7669,4,SINGLE_FAMILY,"43547 Excelso Dr, Fremont, CA 94539",94539,Fremont,2023-03-21,1027.64
2900000,2852900,3085,8185,25028404,7221,5,SINGLE_FAMILY,"1776 Sioux Dr, Fremont, CA 94539",94539,Fremont,2022-01-10,940.03
2900000,2975100,2961,10449,25029042,7527,4,SINGLE_FAMILY,"1049 Geronimo Ct, Fremont, CA 94539",94539,Fremont,2022-09-08,979.4
2900000,2955800,2343,0.27,25034035,7440,4,SINGLE_FAMILY,"179 Orden Ct, Fremont, CA 94539",94539,Fremont,2023-07-10,1237.73
2900000,3158000,3434,8102,25041769,8085,5,SINGLE_FAMILY,"40812 Ondina Pl, Fremont, CA 94539",94539,Fremont,2021-09-17,844.5
2900000,2813200,3106,6098.4,79537792,7150,4,SINGLE_FAMILY,"1751 Acacia Way, Fremont, CA 94536",94536,Fremont,2022-05-03,933.68
2900000,3082000,2581,0.26499081726354,124734735,7917,5,SINGLE_FAMILY,"113 Telles Ln, Fremont, CA 94539",94539,Fremont,2021-05-28,1123.6
2900000,2943200,4962,0.62,152889170,7400,5,SINGLE_FAMILY,"45630 Montclaire Ter, Fremont, CA 94539",94539,Fremont,2023-07-31,584.44
2900000,3222100,3499,4791.6,250135378,8228,4,SINGLE_FAMILY,"42199 Vinha Way, Fremont, CA 94539",94539,Fremont,2021-11-05,828.81
2890000,2960800,2743,10454,25030762,7563,5,SINGLE_FAMILY,"701 Boar Cir, Fremont, CA 94539",94539,Fremont,2021-09-29,1053.59
2888000,3460300,3565,5275,318985890,8767,4,SINGLE_FAMILY,"211 Cavalo Ct, Fremont, CA 94539",94539,Fremont,2021-01-20,810.1
2875000,2749300,2350,0.25,25027527,7020,4,SINGLE_FAMILY,"46270 Klamath St, Fremont, CA 94539",94539,Fremont,2022-03-18,1223.4
2875000,2993400,3499,5037,318984315,7656,4,SINGLE_FAMILY,"42089 Vinha Way, Fremont, CA 94539",94539,Fremont,2023-01-20,821.66
2870000,3252600,3762,6708,122160067,8235,5,SINGLE_FAMILY,"349 Felipe Cmn, Fremont, CA 94539",94539,Fremont,2021-06-14,762.89
2868000,3471900,3300,0.30319100091827,318985893,8855,5,SINGLE_FAMILY,"230 Cavalo Ct, Fremont, CA 94539",94539,Fremont,2020-12-23,869.09
2860000,2713000,2418,6534,25022173,6925,5,SINGLE_FAMILY,"1157 Vuelta Olivos, Fremont, CA 94539",94539,Fremont,2022-02-14,1182.8
2860000,3236600,3234,0.29848484848485,25023248,8291,5,SINGLE_FAMILY,"43620 Vista Del Mar, Fremont, CA 94539",94539,Fremont,2021-05-12,884.35
2860000,2943700,2918,0.29,25024263,7522,4,SINGLE_FAMILY,"44173 Owl Pl, Fremont, CA 94539",94539,Fremont,2022-09-20,980.12
2855000,2875200,2743,7405.2,25030768,7194,4,SINGLE_FAMILY,"45352 Whitetail Ct, Fremont, CA 94539",94539,Fremont,2023-09-06,1040.83
2855000,2857700,2515,9583.2,25034065,7072,4,SINGLE_FAMILY,"39653 Benavente Ave, Fremont, CA 94539",94539,Fremont,2022-02-03,1135.19
2850000,3040800,2648,0.26898530762167,25023760,7794,4,SINGLE_FAMILY,"2422 Euclid Pl, Fremont, CA 94539",94539,Fremont,2021-08-03,1076.28
2850000,2957800,3108,8276.4,25024867,7561,5,SINGLE_FAMILY,"61 Old Glory Ct, Fremont, CA 94539",94539,Fremont,2022-11-01,916.99
2850000,2727800,2840,7840.8,25028327,6960,4,SINGLE_FAMILY,"1444 Kokoma Rd, Fremont, CA 94539",94539,Fremont,2022-03-28,1003.52
2850000,2810900,2318,0.27178604224059,25028637,7137,4,SINGLE_FAMILY,"87 Amorok Way, Fremont, CA 94539",94539,Fremont,2022-06-14,1229.51
2850000,2715700,2754,6512.22,52978770,6912,4,SINGLE_FAMILY,"37815 Jasmine Ct, Fremont, CA 94536",94536,Fremont,2022-03-11,1034.86
2850000,2939900,3402,5956,124734331,7559,4,SINGLE_FAMILY,"33451 Bronco Loop, Fremont, CA 94555",94555,Fremont,2022-10-26,837.74
2840000,2842700,5130,0.47,25027698,7167,6,SINGLE_FAMILY,"46963 Zapotec Dr, Fremont, CA 94539",94539,Fremont,2023-09-27,553.61
2835000,2986700,3060,5508,25022277,7736,4,SINGLE_FAMILY,"508 Emerson St, Fremont, CA 94539",94539,Fremont,2021-08-18,926.47
2830000,3017000,2850,6708,25024951,7782,5,SINGLE_FAMILY,"43431 Adelina Ter, Fremont, CA 94539",94539,Fremont,2021-05-28,992.98
2810000,3380500,4311,8955,25024778,8681,4,SINGLE_FAMILY,"44009 Owl Dr, Fremont, CA 94539",94539,Fremont,2020-12-17,651.82
2810000,2825100,3538,6534,25025575,7106,5,SINGLE_FAMILY,"48017 Chann Ct, Fremont, CA 94539",94539,Fremont,2023-09-14,794.23
2810000,2747600,3061,0.31,25027707,6979,4,SINGLE_FAMILY,"980 Joshua Pl, Fremont, CA 94539",94539,Fremont,2022-05-24,918.0
2810000,3423400,5000,0.51448576675849,25029122,8675,3,SINGLE_FAMILY,"45970 Sentinel Pl, Fremont, CA 94539",94539,Fremont,2020-12-18,562.0
2810000,2705100,2678,6462,25057218,6903,4,SINGLE_FAMILY,"3173 Alpine Dr, Fremont, CA 94555",94555,Fremont,2022-04-21,1049.29
2805000,3095600,3075,7052,99342585,7844,4,SINGLE_FAMILY,"64 Verde Way, Fremont, CA 94539",94539,Fremont,2021-08-17,912.2
2800000,3015800,2662,10149,25022954,7671,5,SINGLE_FAMILY,"43244 Luzon Dr, Fremont, CA 94539",94539,Fremont,2021-08-13,1051.84
2800000,2718300,2247,8276.4,25023199,6908,4,SINGLE_FAMILY,"42980 Noria Rd, Fremont, CA 94539",94539,Fremont,2022-05-05,1246.11
2800000,2828700,2929,0.32,25028880,7143,5,SINGLE_FAMILY,"150 Pawnee Pl, Fremont, CA 94539",94539,Fremont,2022-07-28,955.96
2800000,3037300,2957,0.25599173553719,25028930,7762,4,SINGLE_FAMILY,"46789 Rancho Higuera Rd, Fremont, CA 94539",94539,Fremont,2021-03-09,946.91
2800000,2915100,2961,9975,25029049,7496,4,SINGLE_FAMILY,"1088 Nez Perce Ct, Fremont, CA 94539",94539,Fremont,2021-08-31,945.63
2800000,2746100,2600,7800,25030652,6974,5,SINGLE_FAMILY,"45083 Cougar Cir, Fremont, CA 94539",94539,Fremont,2022-06-01,1076.92
2800000,2718300,1914,6000,25031416,6908,4,SINGLE_FAMILY,"40472 Seville Ct, Fremont, CA 94539",94539,Fremont,2022-05-05,1462.9
2800000,3091100,2775,0.26586317722681,25033910,7779,5,SINGLE_FAMILY,"64 Delegado Ct, Fremont, CA 94539",94539,Fremont,2021-09-30,1009.01
2800000,3060600,2607,0.25697887970615,25033980,7766,4,SINGLE_FAMILY,"40019 Dolerita Ave, Fremont, CA 94539",94539,Fremont,2021-08-24,1074.03
2800000,2817900,2628,9147.6,25042643,7119,5,SINGLE_FAMILY,"41063 Bernie St, Fremont, CA 94539",94539,Fremont,2022-07-20,1065.45
2800000,2712600,3093,6534,25057173,6936,4,SINGLE_FAMILY,"33671 Pacheco Dr, Fremont, CA 94555",94555,Fremont,2022-02-22,905.27
2798000,3282100,3191,5357,318985889,8347,4,SINGLE_FAMILY,"201 Cavalo Ct, Fremont, CA 94539",94539,Fremont,2021-04-30,876.84
2798000,3389600,3300,6451,318985891,8605,5,SINGLE_FAMILY,"221 Cavalo Ct, Fremont, CA 94539",94539,Fremont,2021-03-17,847.88
2790000,3192100,1880,9234,25022369,8107,3,SINGLE_FAMILY,"43222 Starr St, Fremont, CA 94539",94539,Fremont,2021-07-09,1484.04
2790000,2806200,2743,10200,25030752,7057,4,SINGLE_FAMILY,"45280 Elk Ct, Fremont, CA 94539",94539,Fremont,2023-09-12,1017.13
2790000,2776600,3528,0.26,2097293628,6935,4,SINGLE_FAMILY,"3393 Washington Blvd, Fremont, CA 94539",94539,Fremont,2022-03-14,790.82
2780000,2802600,2633,8276,25034355,7045,5,SINGLE_FAMILY,"2190 Castillejo Way, Fremont, CA 94539",94539,Fremont,2023-09-01,1055.83
2775000,3201100,3331,10454.4,25033665,8074,4,SINGLE_FAMILY,"87 Cadencia St, Fremont, CA 94539",94539,Fremont,2021-10-22,833.08
2774000,2972400,3905,9899,25050801,7578,6,SINGLE_FAMILY,"33892 Abercrombie Pl, Fremont, CA 94555",94555,Fremont,2021-08-04,710.37
2770000,2668000,2466,8276.4,25022929,6767,5,SINGLE_FAMILY,"42951 Luzon Dr, Fremont, CA 94539",94539,Fremont,2022-04-01,1123.28
2769000,2692200,2052,6098.4,25023670,6841,4,SINGLE_FAMILY,"772 Sunrise Dr, Fremont, CA 94539",94539,Fremont,2022-05-09,1349.42
2760000,2774200,2511,0.25192837465565,25029026,6978,4,SINGLE_FAMILY,"1070 Hiawatha Ct, Fremont, CA 94539",94539,Fremont,2023-09-15,1099.16
2750000,2911800,3386,0.26749311294766,25015947,7356,4,SINGLE_FAMILY,"845 Posada Way, Fremont, CA 94536",94536,Fremont,2021-08-19,812.17
2750000,2894200,2642,8712,25024848,7413,4,SINGLE_FAMILY,"43947 Boston Ct, Fremont, CA 94539",94539,Fremont,2021-09-03,1040.88
2750000,2840400,2743,6638,25030782,7304,5,SINGLE_FAMILY,"645 Boar Cir, Fremont, CA 94539",94539,Fremont,2021-10-25,1002.55
2750000,2641000,2598,4000,250135583,6717,4,SINGLE_FAMILY,"4827 Barn Dance St, Fremont, CA 94555",94555,Fremont,2022-03-31,1058.51
2735000,3422400,4050,0.77376033057851,102986493,8804,5,SINGLE_FAMILY,"166 Azul Ct, Fremont, CA 94539",94539,Fremont,2021-04-06,675.31
2732400,3007300,2841,4961,250135408,7697,4,SINGLE_FAMILY,"41829 Mission Cielo Ct, Fremont, CA 94539",94539,Fremont,2021-06-17,961.77
2730000,2649300,3048,7840.8,25025739,6733,5,SINGLE_FAMILY,"610 Gable Dr, Fremont, CA 94539",94539,Fremont,2022-05-04,895.67
2730000,2628100,2439,5662.8,241575126,6707,4,SINGLE_FAMILY,"33587 Maverick Loop, Fremont, CA 94555",94555,Fremont,2022-04-21,1119.31
2726120,2594400,3102,8276.4,25050675,6630,5,SINGLE_FAMILY,"4339 Romilly Way, Fremont, CA 94536",94536,Fremont,2022-03-16,878.83
2725000,2665300,2372,0.25,25027226,6794,5,SINGLE_FAMILY,"45556 Kiowa Ct, Fremont, CA 94539",94539,Fremont,2021-12-23,1148.82
